0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00534101,0.00390899,0.00417785,0.00446904,0.00478393,0.00512371,0.00548919,0.00588068,0.00629773,0.00673884,0.00720116,0.00768012,0.00816907,0.00865904,0.00913859,0.00959397,0.0100096,0.0103689,0.0106557,0.0108559,0.0109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0.0286246,0.0268841,0.0239649,0.0206025,0.0173509,0.0144885,0.0120923,0.0101353,0.00855266,0.00727437,0.00623817,0.00539302,0.00469851,0.00412323,0.00364287,0.0032386,0.0028958,0.00260305,0.00235135,0.00213358,-0.00869632,-0.0106128,-0.0114826,-0.0114115,-0.0103907,-0.008297,-0.00490723,1.45337e-05,0.00640284,0.0131827,0.0177141,0.0172943,0.0122059,0.00535178,-0.000845465,-0.00552259
0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00534101,0.00509326,0.00397644,0.00423584,0.00451486,0.00481435,0.00513492,0.0054768,0.00583966,0.00622245,0.00662318,0.00703867,0.00746432,0.00789393,0.00831951,0.00873136,0.00911823,0.00946778,0.00976731,0.0100047,0.0101694,0.0102538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0.0348022,0.0317602,0.0270211,0.0220652,0.0177201,0.0142148,0.0114852,0.00938187,0.00775751,0.00649252,0.00549645,0.00470272,0.00406265,0.00354056,0.00311012,0.00275168,0.00245044,0.0021951,0.00197698,0.0017893,-0.00883161,-0.0105027,-0.0111707,-0.0109125,-0.00969802,-0.00739279,-0.00378515,0.00129193,0.00759063,0.0137671,0.0171828,0.0157778,0.0104519,0.00395255,-0.00173852,-0.00598268
0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00534101,0.00509326,0.00485263,0.00402529,0.0042742,0.00454015,0.00482361,0.00512474,0.0054433,0.00577854,0.00612903,0.00649252,0.00686574,0.00724429,0.00762251,0.00799344,0.00834892,0.00867974,0.00897612,0.00922819,0.00942672,0.00956388,0.00963397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0.0442928,0.0383319,0.0301567,0.0228133,0.0172053,0.0131544,0.0102538,0.00815465,0.00660798,0.00544572,0.00455534,0.00386089,0.00331032,0.00286735,0.00250617,0.00220815,0.00195959,0.00175026,0.0015724,0.00142008,-0.00885091,-0.0103052,-0.0107924,-0.0103648,-0.00897636,-0.0064893,-0.00271628,0.00242354,0.00849922,0.0139749,0.0163682,0.0142492,0.00889469,0.002797,-0.00242505,-0.00628655
0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00534101,0.00509326,0.00485263,0.00462026,0.00405772,0.00429547,0.0045479,0.00481515,0.00509704,0.00539302,0.00570204,0.00602246,0.00635193,0.00668726,0.00702436,0.00735817,0.00768267,0.00799101,0.00827569,0.00852887,0.00874284,0.00891049,0.00902587,0.00908469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0.0605595,0.0468289,0.0320406,0.0216672,0.015112,0.0109589,0.008239,0.00638833,0.00508309,0.00413297,0.00342216,0.00287771,0.00245212,0.00211349,0.00183986,0.00161573,0.00142993,0.00127423,0.00114251,0.00103011,-0.00878183,-0.0100449,-0.0103708,-0.00979205,-0.00825172,-0.00561616,-0.00173317,0.00338243,0.00913378,0.0138802,0.0153964,0.0127978,0.00754852,0.00185824,-0.0029404,-0.00646637
0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00534101,0.00509326,0.00485263,0.00462026,0.00439695,0.00407577,0.00430201,0.00454079,0.00479198,0.00505518,0.00532959,0.00561401,0.0059067,0.00620532,0.00650686,0.00680757,0.00710298,0.00738795,0.00765672,0.00790315,0.00812094,0.00830401,0.00844681,0.00854477,0.00859461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0.0935835,0.0540001,0.0286246,0.0166917,0.0107133,0.00739722,0.00539302,0.00409751,0.00321481,0.00258766,0.00212667,0.00177819,0.00150853,0.00129567,0.00112475,0.000985467,0.000870483,0.00077447,0.000693481,0.000624542,-0.008648,-0.00974237,-0.00992539,-0.0092137,-0.00754457,-0.00479492,-0.000855508,0.00416182,0.00952391,0.0135655,0.0143643,0.0114701,0.00640353,0.00110369,-0.00331796,-0.00655043
0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00534101,0.00509326,0.00485263,0.00462026,0.00439695,0.0041832,0.00408134,0.00429597,0.00452122,0.00475676,0.00500201,0.00525607,0.00551761,0.0057849,0.00605568,0.00632715,0.00659595,0.00685815,0.00710936,0.00734474,0.00755926,0.00774783,0.00790559,0.00802819,0.00811206,0.00815465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.176208,0.0348022,0.0127053,0.00649252,0.00392895,0.00263042,0.0018834,0.00141467,0.0011014,0.000881736,0.000721786,0.000601717,0.000509294,0.000436638,0.000378489,0.000331227,0.000292295,0.000259845,0.000232513,0.000209277,-0.00846869,-0.00941429,-0.00947135,-0.00864455,-0.00686959,-0.0040392,-9.1453e-05,0.00477021,0.00971142,0.0131055,0.0133381,0.0102834,0.00543845,0.000501243,-0.00358683,-0.00656233
0.00815465,0.00811206,0.00802819,0.00790559,0.00774783,0.00755926,0.00734474,0.00710936,0.00685815,0.00659595,0.00632715,0.00605568,0.0057849,0.00551761,0.00525607,0.00500201,0.00475676,0.00452122,0.00429597,0.00408134,0.0041832,0.00439695,0.00462026,0.00485263,0.00509326,0.00534101,0.00559435,0.00585134,0.00610953,0.00636599,0.00661729,0.00685957,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.000209277,0.000232513,0.000259845,0.000292295,0.000331227,0.000378489,0.000436638,0.000509294,0.000601717,0.000721786,0.000881736,0.0011014,0.00141467,0.0018834,0.00263042,0.00392895,0.00649252,0.0127053,0.0348022,0.176208,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00864455,-0.00947135,-0.00941429,-0.00846869,-0.00656233,-0.00358683,0.000501243,0.00543845,0.0102834,0.0133381,0.0131055,0.00971142,0.00477021,-9.1453e-05,-0.0040392,-0.00686959
0.00859461,0.00854477,0.00844681,0.00830401,0.00812094,0.00790315,0.00765672,0.00738795,0.00710298,0.00680757,0.00650686,0.00620532,0.0059067,0.00561401,0.00532959,0.00505518,0.00479198,0.00454079,0.00430201,0.00407577,0.00439695,0.00462026,0.00485263,0.00509326,0.00534101,0.00559435,0.00585134,0.00610953,0.00636599,0.00661729,0.00685957,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.000624542,0.000693481,0.00077447,0.000870483,0.000985467,0.00112475,0.00129567,0.00150853,0.00177819,0.00212667,0.00258766,0.00321481,0.00409751,0.00539302,0.00739722,0.0107133,0.0166917,0.0286246,0.0540001,0.0935835,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0092137,-0.00992539,-0.00974237,-0.008648,-0.00655043,-0.00331796,0.00110369,0.00640353,0.0114701,0.0143643,0.0135655,0.00952391,0.00416182,-0.000855508,-0.00479492,-0.00754457
0.00908469,0.00902587,0.00891049,0.00874284,0.00852887,0.00827569,0.00799101,0.00768267,0.00735817,0.00702436,0.00668726,0.00635193,0.00602246,0.00570204,0.00539302,0.00509704,0.00481515,0.0045479,0.00429547,0.00405772,0.00462026,0.00485263,0.00509326,0.00534101,0.00559435,0.00585134,0.00610953,0.00636599,0.00661729,0.00685957,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00103011,0.00114251,0.00127423,0.00142993,0.00161573,0.00183986,0.00211349,0.00245212,0.00287771,0.00342216,0.00413297,0.00508309,0.00638833,0.008239,0.0109589,0.015112,0.0216672,0.0320406,0.0468289,0.0605595,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00979205,-0.0103708,-0.0100449,-0.00878183,-0.00646637,-0.0029404,0.00185824,0.00754852,0.0127978,0.0153964,0.0138802,0.00913378,0.00338243,-0.00173317,-0.00561616,-0.00825172
0.00963397,0.00956388,0.00942672,0.00922819,0.00897612,0.00867974,0.00834892,0.00799344,0.00762251,0.00724429,0.00686574,0.00649252,0.00612903,0.00577854,0.0054433,0.00512474,0.00482361,0.00454015,0.0042742,0.00402529,0.00485263,0.00509326,0.00534101,0.00559435,0.00585134,0.00610953,0.00636599,0.00661729,0.00685957,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00142008,0.0015724,0.00175026,0.00195959,0.00220815,0.00250617,0.00286735,0.00331032,0.00386089,0.00455534,0.00544572,0.00660798,0.00815465,0.0102538,0.0131544,0.0172053,0.0228133,0.0301567,0.0383319,0.0442928,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103648,-0.0107924,-0.0103052,-0.00885091,-0.00628655,-0.00242505,0.002797,0.00889469,0.0142492,0.0163682,0.0139749,0.00849922,0.00242354,-0.00271628,-0.0064893,-0.00897636
0.0102538,0.0101694,0.0100047,0.00976731,0.00946778,0.00911823,0.00873136,0.00831951,0.00789393,0.00746432,0.00703867,0.00662318,0.00622245,0.00583966,0.0054768,0.00513492,0.00481435,0.00451486,0.00423584,0.00397644,0.00509326,0.00534101,0.00559435,0.00585134,0.00610953,0.00636599,0.00661729,0.00685957,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.0017893,0.00197698,0.0021951,0.00245044,0.00275168,0.00311012,0.00354056,0.00406265,0.00470272,0.00549645,0.00649252,0.00775751,0.00938187,0.0114852,0.0142148,0.0177201,0.0220652,0.0270211,0.0317602,0.0348022,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109125,-0.0111707,-0.0105027,-0.00883161,-0.00598268,-0.00173852,0.00395255,0.0104519,0.0157778,0.0171828,0.0137671,0.00759063,0.00129193,-0.00378515,-0.00739279,-0.00969802
0.0109589,0.0108559,0.0106557,0.0103689,0.0100096,0.00959397,0.00913859,0.00865904,0.00816907,0.00768012,0.00720116,0.00673884,0.00629773,0.00588068,0.00548919,0.00512371,0.00478393,0.00446904,0.00417785,0.00390899,0.00534101,0.00559435,0.00585134,0.00610953,0.00636599,0.00661729,0.00685957,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00213358,0.00235135,0.00260305,0.0028958,0.0032386,0.00364287,0.00412323,0.00469851,0.00539302,0.00623817,0.00727437,0.00855266,0.0101353,0.0120923,0.0144885,0.0173509,0.0206025,0.0239649,0.0268841,0.0286246,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114115,-0.0114826,-0.0106128,-0.00869632,-0.00552259,-0.000845465,0.00535178,0.0122059,0.0172943,0.0177141,0.0131827,0.00640284,1.45337e-05,-0.00490723,-0.008297,-0.0103907
0.0117678,0.0116405,0.011394,0.0110432,0.0106077,0.0101093,0.00956968,0.00900859,0.00844278,0.00788552,0.00734667,0.006833,0.00634871,0.00589597,0.00547545,0.0050867,0.00472858,0.00439948,0.00409751,0.00382068,0.00559435,0.00585134,0.00610953,0.00636599,0.00661729,0.00685957,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00244979,0.00269202,0.00297024,0.00329152,0.00366457,0.00410021,0.0046119,0.00521633,0.00593416,0.00679067,0.00781607,0.00904502,0.010514,0.0122547,0.01428,0.0165586,0.0189788,0.0213123,0.0232127,0.0242949,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118346,-0.0117018,-0.0106083,-0.00841494,-0.00487285,0.000286103,0.00700471,0.0141011,0.0186586,0.0178248,0.0121793,0.00496589,-0.00135978,-0.00603827,-0.00916574,-0.0110241
0.0127053,0.0125454,0.0122374,0.0118026,0.0112687,0.0106655,0.0100217,0.00936227,0.00870734,0.008072,0.00746658,0.00689745,0.00636789,0.00587888,0.0054298,0.005019,0.00464418,0.00430276,0.00399201,0.00370923,0.00585134,0.00610953,0.00636599,0.00661729,0.00685957,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00273592,0.00299691,0.00329466,0.00363581,0.00402838,0.00448205,0.00500847,0.00562151,0.00633748,0.00717506,0.00815465,0.00929672,0.0106182,0.0121257,0.0138048,0.0156044,0.0174197,0.0190833,0.0203799,0.0210962,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,-0.012154,-0.0118017,-0.0104617,-0.00795799,-0.00400374,0.00167556,0.00888829,0.0160235,0.0196876,0.0174014,0.0107706,0.00334866,-0.002764,-0.00712645,-0.00995956,-0.0115665
0.0138048,0.0136002,0.0132085,0.0126615,0.0119988,0.0112618,0.0104886,0.00971055,0.00895154,0.0082279,0.00754968,0.00692196,0.00634627,0.00582169,0.00534578,0.00491524,0.00452638,0.00417538,0.00385856,0.00357242,0.00610953,0.00636599,0.00661729,0.00685957,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00299095,0.00326524,0.00357591,0.00392895,0.00433141,0.00479153,0.00531883,0.00592417,0.00661952,0.00741749,0.00833024,0.00936745,0.0105329,0.0118191,0.0132001,0.0146234,0.016003,0.0172209,0.0181408,0.0186384,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,-0.0123437,-0.0117578,-0.0101485,-0.00730169,-0.0028972,0.00331641,0.0109281,0.0177956,0.0201914,0.0164,0.00903722,0.00165058,-0.00412258,-0.00811935,-0.0106406,-0.0119879
0.015112,0.0148443,0.0143364,0.0136363,0.0128025,0.0118932,0.0109589,0.0100386,0.0091593,0.00833757,0.00758167,0.00689404,0.00627328,0.00571568,0.00521633,0.00476981,0.00437072,0.00401387,0.00369448,0.0034082,0.00636599,0.00661729,0.00685957,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00321481,0.00349735,0.00381497,0.00417288,0.004577,0.00503403,0.00555136,0.00613694,0.00679888,0.00754477,0.00838044,0.00930815,0.0103238,0.0114131,0.0125475,0.0136802,0.0147447,0.0156581,0.0163324,0.0166917,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,-0.0123841,-0.0115524,-0.0096529,-0.00643457,-0.00155688,0.00516172,0.0129876,0.0191997,0.0200354,0.0148781,0.00711522,-1.76081e-05,-0.00536436,-0.00897189,-0.011178,-0.012265
0.0166917,0.0163324,0.0156581,0.0147447,0.0136802,0.0125475,0.0114131,0.0103238,0.00930815,0.00838044,0.00754477,0.00679888,0.00613694,0.00555136,0.00503403,0.004577,0.00417288,0.00381497,0.00349735,0.00321481,0.00661729,0.00685957,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.0034082,0.00369448,0.00401387,0.00437072,0.00476981,0.00521633,0.00571568,0.00627328,0.00689404,0.00758167,0.00833757,0.0091593,0.0100386,0.0109589,0.0118932,0.0128025,0.0136363,0.0143364,0.0148443,0.015112,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,-0.012265,-0.011178,-0.00897189,-0.00536436,-1.76081e-05,0.00711522,0.0148781,0.0200354,0.0191997,0.0129876,0.00516172,-0.00155688,-0.00643457,-0.0096529,-0.0115524,-0.0123841
0.0186384,0.0181408,0.0172209,0.016003,0.0146234,0.0132001,0.0118191,0.0105329,0.00936745,0.00833024,0.00741749,0.00661952,0.00592417,0.00531883,0.00479153,0.00433141,0.00392895,0.00357591,0.00326524,0.00299095,0.00685957,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00357242,0.00385856,0.00417538,0.00452638,0.00491524,0.00534578,0.00582169,0.00634627,0.00692196,0.00754968,0.0082279,0.00895154,0.00971055,0.0104886,0.0112618,0.0119988,0.0126615,0.0132085,0.0136002,0.0138048,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,-0.0119879,-0.0106406,-0.00811935,-0.00412258,0.00165058,0.00903722,0.0164,0.0201914,0.0177956,0.0109281,0.00331641,-0.0028972,-0.00730169,-0.0101485,-0.0117578,-0.0123437
0.0210962,0.0203799,0.0190833,0.0174197,0.0156044,0.0138048,0.0121257,0.0106182,0.00929672,0.00815465,0.00717506,0.00633748,0.00562151,0.00500847,0.00448205,0.00402838,0.00363581,0.00329466,0.00299691,0.00273592,0.00708857,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00370923,0.00399201,0.00430276,0.00464418,0.005019,0.0054298,0.00587888,0.00636789,0.00689745,0.00746658,0.008072,0.00870734,0.00936227,0.0100217,0.0106655,0.0112687,0.0118026,0.0122374,0.0125454,0.0127053,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,-0.0115665,-0.00995956,-0.00712645,-0.002764,0.00334866,0.0107706,0.0174014,0.0196876,0.0160235,0.00888829,0.00167556,-0.00400374,-0.00795799,-0.0104617,-0.0118017,-0.012154
0.0242949,0.0232127,0.0213123,0.0189788,0.0165586,0.01428,0.0122547,0.010514,0.00904502,0.00781607,0.00679067,0.00593416,0.00521633,0.0046119,0.00410021,0.00366457,0.00329152,0.00297024,0.00269202,0.00244979,0.00729975,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00382068,0.00409751,0.00439948,0.00472858,0.0050867,0.00547545,0.00589597,0.00634871,0.006833,0.00734667,0.00788552,0.00844278,0.00900859,0.00956968,0.0101093,0.0106077,0.0110432,0.011394,0.0116405,0.0117678,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,-0.0110241,-0.00916574,-0.00603827,-0.00135978,0.00496589,0.0121793,0.0178248,0.0186586,0.0141011,0.00700471,0.000286103,-0.00487285,-0.00841494,-0.0106083,-0.0117018,-0.0118346
0.0286246,0.0268841,0.0239649,0.0206025,0.0173509,0.0144885,0.0120923,0.0101353,0.00855266,0.00727437,0.00623817,0.00539302,0.00469851,0.00412323,0.00364287,0.0032386,0.0028958,0.00260305,0.00235135,0.00213358,0.00748852,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00534101,0.00390899,0.00417785,0.00446904,0.00478393,0.00512371,0.00548919,0.00588068,0.00629773,0.00673884,0.00720116,0.00768012,0.00816907,0.00865904,0.00913859,0.00959397,0.0100096,0.0103689,0.0106557,0.0108559,0.0109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,-0.0103907,-0.008297,-0.00490723,1.45337e-05,0.00640284,0.0131827,0.0177141,0.0172943,0.0122059,0.00535178,-0.000845465,-0.00552259,-0.00869632,-0.0106128,-0.0114826,-0.0114115
0.0348022,0.0317602,0.0270211,0.0220652,0.0177201,0.0142148,0.0114852,0.00938187,0.00775751,0.00649252,0.00549645,0.00470272,0.00406265,0.00354056,0.00311012,0.00275168,0.00245044,0.0021951,0.00197698,0.0017893,0.00765038,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00534101,0.00509326,0.00397644,0.00423584,0.00451486,0.00481435,0.00513492,0.0054768,0.00583966,0.00622245,0.00662318,0.00703867,0.00746432,0.00789393,0.00831951,0.00873136,0.00911823,0.00946778,0.00976731,0.0100047,0.0101694,0.0102538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,-0.00969802,-0.00739279,-0.00378515,0.00129193,0.00759063,0.0137671,0.0171828,0.0157778,0.0104519,0.00395255,-0.00173852,-0.00598268,-0.00883161,-0.0105027,-0.0111707,-0.0109125
0.0442928,0.0383319,0.0301567,0.0228133,0.0172053,0.0131544,0.0102538,0.00815465,0.00660798,0.00544572,0.00455534,0.00386089,0.00331032,0.00286735,0.00250617,0.00220815,0.00195959,0.00175026,0.0015724,0.00142008,0.00778119,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00534101,0.00509326,0.00485263,0.00402529,0.0042742,0.00454015,0.00482361,0.00512474,0.0054433,0.00577854,0.00612903,0.00649252,0.00686574,0.00724429,0.00762251,0.00799344,0.00834892,0.00867974,0.00897612,0.00922819,0.00942672,0.00956388,0.00963397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,-0.00897636,-0.0064893,-0.00271628,0.00242354,0.00849922,0.0139749,0.0163682,0.0142492,0.00889469,0.002797,-0.00242505,-0.00628655,-0.00885091,-0.0103052,-0.0107924,-0.0103648
0.0605595,0.0468289,0.0320406,0.0216672,0.015112,0.0109589,0.008239,0.00638833,0.00508309,0.00413297,0.00342216,0.00287771,0.00245212,0.00211349,0.00183986,0.00161573,0.00142993,0.00127423,0.00114251,0.00103011,0.0078774,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00534101,0.00509326,0.00485263,0.00462026,0.00405772,0.00429547,0.0045479,0.00481515,0.00509704,0.00539302,0.00570204,0.00602246,0.00635193,0.00668726,0.00702436,0.00735817,0.00768267,0.00799101,0.00827569,0.00852887,0.00874284,0.00891049,0.00902587,0.00908469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,-0.00825172,-0.00561616,-0.00173317,0.00338243,0.00913378,0.0138802,0.0153964,0.0127978,0.00754852,0.00185824,-0.0029404,-0.00646637,-0.00878183,-0.0100449,-0.0103708,-0.00979205
0.0935835,0.0540001,0.0286246,0.0166917,0.0107133,0.00739722,0.00539302,0.00409751,0.00321481,0.00258766,0.00212667,0.00177819,0.00150853,0.00129567,0.00112475,0.000985467,0.000870483,0.00077447,0.000693481,0.000624542,0.00793627,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00534101,0.00509326,0.00485263,0.00462026,0.00439695,0.00407577,0.00430201,0.00454079,0.00479198,0.00505518,0.00532959,0.00561401,0.0059067,0.00620532,0.00650686,0.00680757,0.00710298,0.00738795,0.00765672,0.00790315,0.00812094,0.00830401,0.00844681,0.00854477,0.00859461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.00754457,-0.00479492,-0.000855508,0.00416182,0.00952391,0.0135655,0.0143643,0.0114701,0.00640353,0.00110369,-0.00331796,-0.00655043,-0.008648,-0.00974237,-0.00992539,-0.0092137
0.176208,0.0348022,0.0127053,0.00649252,0.00392895,0.00263042,0.0018834,0.00141467,0.0011014,0.000881736,0.000721786,0.000601717,0.000509294,0.000436638,0.000378489,0.000331227,0.000292295,0.000259845,0.000232513,0.000209277,0.00795609,0.00793627,0.0078774,0.00778119,0.00765038,0.00748852,0.00729975,0.00708857,0.00685957,0.00661729,0.00636599,0.00610953,0.00585134,0.00559435,0.00534101,0.00509326,0.00485263,0.00462026,0.00439695,0.0041832,0.00408134,0.00429597,0.00452122,0.00475676,0.00500201,0.00525607,0.00551761,0.0057849,0.00605568,0.00632715,0.00659595,0.00685815,0.00710936,0.00734474,0.00755926,0.00774783,0.00790559,0.00802819,0.00811206,0.00815465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.00686959,-0.0040392,-9.1453e-05,0.00477021,0.00971142,0.0131055,0.0133381,0.0102834,0.00543845,0.000501243,-0.00358683,-0.00656233,-0.00846869,-0.00941429,-0.00947135,-0.00864455
0.00652445,0.00723447,0.00803176,0.0089202,0.00989849,0.0109569,0.0120731,0.0132082,0.0143038,0.0152833,0.0160598,0.0165509,0.0166981,0.0164827,0.0159317,0.0151099,0.0141017,0.0129932,0.0118578,0.0107501,0.00869865,0.00991305,0.0113057,0.0128731,0.0145841,0.0163639,0.0180811,0.019549,0.0205553,0.0209244,0.0205855,0.0196036,0.0181514,0.0164407,0.0146604,0.0129446,0.0113701,0.00996961,0.00874765,0.00769321,0.0104155,0.011349,0.0122826,0.0131723,0.0139634,0.014596,0.015014,0.0151762,0.0150655,0.0146936,0.0140978,0.0133322,0.0124568,0.0115278,0.0105915,0.00968203,0.00882204,0.00802433,0.0072945,0.00663313,0.0077912,0.0084206,0.00907636,0.0097457,0.0104107,0.011048,0.0116299,0.0121259,0.0125059,0.0127441,0.0128231,0.012737,0.0124922,0.0121066,0.0116063,0.0110213,0.0103823,0.00971666,0.00904758,0.00839273,-0.5,-0.0417872,-0.0334497,-0.032257,-0.0318641,-0.0316918,-0.0316069,-0.0315663,-0.0315541,-0.0315663,-0.0316069,-0.0316918,-0.0318641,-0.032257,-0.0334497,-0.0417872
